District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
HAVERI,2007,Rabi,1776.0,1517.0,28.8798242726,6.2753390454,66.6325029434,16.4858668676,33.6072575277,0.0,15.8552439818,0.0,safflower
KOPPAL,2007,Rabi,6801.0,4161.0,28.3782934524,6.7228707745,64.6716966462,16.2511198054,32.9434909527,0.0,18.4364949257,0.0,safflower
RAICHUR,2007,Rabi,5007.0,5491.0,26.7600998878,6.9144880131,66.6486771864,17.1162145763,32.6951879377,0.0,17.8583257401,0.0,safflower
BAGALKOT,2007,Whole Year,57399.0,5071202.0,29.5040040657,7.6734787718,124.0843377123,23.8183545756,29.9839814954,88.1806870104,0.0,0.0,sugarcane
BANGALORE RURAL,2007,Whole Year,8.0,676.0,20.1834343907,8.0307878387,129.3596240458,21.2585392654,21.7121685469,94.4908808611,0.0,0.0,sugarcane
BELGAUM,2007,Whole Year,102845.0,9281761.0,21.1144858495,5.9201186806,111.9615288128,20.8317626796,29.5472933703,94.2226608636,0.0,0.0,sugarcane
BELLARY,2007,Whole Year,2402.0,203089.0,28.2817313063,8.217311117,118.778842061,24.7898775091,24.8864971554,92.0250138366,0.0,0.0,sugarcane
BENGALURU URBAN,2007,Whole Year,20.0,1691.0,26.400500799,7.5718515031,82.2732372663,20.0003939517,22.4316460538,88.5770892462,0.0,0.0,sugarcane
BIDAR,2007,Whole Year,27086.0,1852682.0,22.2993205573,7.4994813336,131.7451296213,24.6309635925,25.4134894539,90.3949547767,0.0,0.0,sugarcane
BIJAPUR,2007,Whole Year,29191.0,1608424.0,29.5112049,5.8067592084,145.4023392296,22.0881812158,25.7982766312,89.0088100908,0.0,0.0,sugarcane
CHAMARAJANAGAR,2007,Whole Year,8465.0,804175.0,25.0184331961,8.2920388697,114.1200627321,20.5818865382,24.4999238986,88.0786831379,0.0,0.0,sugarcane
CHIKMAGALUR,2007,Whole Year,827.0,64423.0,23.8432030551,5.5888962112,92.0818523838,22.437804664,21.8854129424,94.7544448345,0.0,0.0,sugarcane
CHITRADURGA,2007,Whole Year,65.0,5496.0,22.0626267799,5.0269344683,145.109415366,20.471828943,24.7931830988,89.9853423505,0.0,0.0,sugarcane
DAVANGERE,2007,Whole Year,7222.0,809586.0,22.3165021942,5.1268352527,100.5431585051,24.6788051573,20.9117639141,86.925631629,0.0,0.0,sugarcane
DHARWAD,2007,Whole Year,3722.0,240441.0,29.4942990184,7.3244819527,95.4094692357,20.7017878275,24.564153372,88.0412661654,0.0,0.0,sugarcane
GADAG,2007,Whole Year,101.0,8540.0,25.7262384065,8.3962434276,90.7740209447,21.2396503021,21.7889437741,92.0430123981,0.0,0.0,sugarcane
GULBARGA,2007,Whole Year,12797.0,802372.0,25.6957675437,5.4373614037,81.4580149852,21.8238818871,20.3580829944,92.7916732869,0.0,0.0,sugarcane
HASSAN,2007,Whole Year,5049.0,412503.0,28.4709173731,8.3370206912,133.397320234,22.4160892846,29.3226334789,94.5253276753,0.0,0.0,sugarcane
HAVERI,2007,Whole Year,2189.0,155966.0,27.1857272731,5.6987197084,107.4154658643,21.4559948319,28.5433614972,85.6687813914,0.0,0.0,sugarcane
KOLAR,2007,Whole Year,100.0,8455.0,20.2772167037,8.3201465758,130.6364520432,24.338308515,26.0017491852,88.2029770667,0.0,0.0,sugarcane
KOPPAL,2007,Whole Year,916.0,77448.0,28.8836521312,7.9119280742,91.1858463694,24.3762621011,29.7934012034,89.0060733347,0.0,0.0,sugarcane
MANDYA,2007,Whole Year,23864.0,2335092.0,28.2884447642,6.4853051461,86.9234762315,23.4382924954,22.1760047284,87.762844184,0.0,0.0,sugarcane
MYSORE,2007,Whole Year,10002.0,1178236.0,27.8827302814,7.9651030871,92.0992491831,21.8597878885,23.0651872562,87.1065756586,0.0,0.0,sugarcane
RAICHUR,2007,Whole Year,81.0,6849.0,24.2017732502,7.6233591809,80.9732127819,22.8425851407,28.3618605106,88.888673782,0.0,0.0,sugarcane
RAMANAGARA,2007,Whole Year,195.0,13338.0,23.634338823,7.3188268782,98.2517802775,22.0009226475,22.9430309286,88.9205991648,0.0,0.0,sugarcane
SHIMOGA,2007,Whole Year,9044.0,790446.0,23.9618240404,8.1700646778,75.8091285009,20.2532311171,22.5733891829,85.8361712232,0.0,0.0,sugarcane
TUMKUR,2007,Whole Year,2003.0,169354.0,28.6572447762,8.0827735021,128.4962448774,23.972254686,27.2737842355,84.1907390604,0.0,0.0,sugarcane
UDUPI,2007,Whole Year,7.0,592.0,27.2868567292,8.2307447919,134.2319735329,21.0501660996,26.3485009123,88.1848022685,0.0,0.0,sugarcane
UTTAR KANNAD,2007,Whole Year,1484.0,125472.0,27.585919872,6.4995868036,141.7329015816,23.0144346311,20.043324323,95.9789707042,0.0,0.0,sugarcane
BAGALKOT,2007,Kharif,22559.0,13004.0,23.861221857,7.4017544713,59.1226077148,23.2707884187,36.2165437395,25.2506696963,13.8677380061,0.0,sunflower
BANGALORE RURAL,2007,Kharif,62.0,25.0,21.6427611944,6.6944505099,60.6080581344,24.811617696,35.655878722,23.7064798659,13.075024452,0.0,sunflower
BELGAUM,2007,Kharif,23978.0,15859.0,22.4863557968,7.4182236964,61.6811653141,24.0688041456,36.5900343527,25.3577020339,12.6362355911,0.0,sunflower
BELLARY,2007,Kharif,49902.0,18862.0,23.1065147027,7.198392087,53.9576452205,20.6238185857,35.3486149333,23.0592656786,12.7365370025,0.0,sunflower
BENGALURU URBAN,2007,Kharif,9.0,7.0,23.4411156335,6.8447441307,64.8793379817,23.7053177995,36.69282304,23.1376440165,11.1902384777,0.0,sunflower
BIDAR,2007,Kharif,7658.0,3358.0,22.4815434747,7.5764657867,66.7615665763,20.6680649113,36.3840185534,25.9584006298,10.8530667788,0.0,sunflower
BIJAPUR,2007,Kharif,58479.0,22743.0,22.2784669852,6.6586325014,68.2918332072,24.6104555802,35.0992036509,21.641435441,11.3685166504,0.0,sunflower
CHAMARAJANAGAR,2007,Kharif,15261.0,4904.0,22.9138185349,6.7993644106,61.052281379,20.061944952,35.1801547987,23.7406065001,12.3941973734,0.0,sunflower
CHIKBALLAPUR,2007,Kharif,411.0,163.0,20.5298671219,6.9454809586,63.9838912997,23.9548118312,35.2516119968,21.9645147223,13.6123016479,0.0,sunflower
CHIKMAGALUR,2007,Kharif,16504.0,11493.0,24.265878223,7.9356372084,56.5225663592,20.9082744215,36.2378757554,26.829930326,13.1872483336,0.0,sunflower
CHITRADURGA,2007,Kharif,44108.0,23939.0,22.2203856828,7.1403577902,62.3144323423,21.02425146,36.3663971417,21.0976339345,11.5103124784,0.0,sunflower
DAVANGERE,2007,Kharif,10539.0,5520.0,23.3001052618,6.9692964166,65.3572445718,20.4545969084,36.8143600954,21.617949253,11.304622072,0.0,sunflower
DHARWAD,2007,Kharif,428.0,187.0,24.0396695915,6.7256930042,68.5392415146,21.5292459274,35.2898259815,24.1356839662,10.9806522259,0.0,sunflower
GADAG,2007,Kharif,13059.0,4236.0,22.7665344054,6.751261818,58.2313797852,22.0292675822,36.7717352525,21.3552024932,12.361748895,0.0,sunflower
GULBARGA,2007,Kharif,73487.0,33263.0,22.105957733,7.1545024322,60.2480958402,20.8155628321,35.2049163418,24.4923106526,11.026277342,0.0,sunflower
HASSAN,2007,Kharif,14374.0,8456.0,21.2479009677,7.816482288,55.9891919296,24.1069933038,36.0415715842,25.63636606,11.6673151583,0.0,sunflower
HAVERI,2007,Kharif,3196.0,1591.0,24.2115691257,6.6817931609,54.6937909285,23.7377087259,35.9396039833,26.8136726562,13.1932862237,0.0,sunflower
KOLAR,2007,Kharif,49.0,37.0,24.6459739874,7.4283169996,62.6339729169,24.1589467096,36.1832489031,24.0573871256,10.2058068811,0.0,sunflower
KOPPAL,2007,Kharif,45873.0,18176.0,23.2744227249,6.9289480768,68.2070207792,21.8261669733,35.345185453,21.6780881168,12.8128746855,0.0,sunflower
MANDYA,2007,Kharif,15.0,11.0,22.6806756534,7.5136090219,56.1519412969,23.9451939834,36.8159580363,26.5210732496,13.0659672018,0.0,sunflower
MYSORE,2007,Kharif,1877.0,888.0,21.4832630146,7.7674599289,69.6931549649,21.9551955103,35.6811248971,21.034333548,11.5737620244,0.0,sunflower
RAICHUR,2007,Kharif,91908.0,45008.0,24.9388598054,7.9876911716,60.3743527906,22.223193105,36.3529802161,23.5748369845,13.8163875012,0.0,sunflower
RAMANAGARA,2007,Kharif,80.0,33.0,23.0673786442,7.2032110089,62.9108700223,21.7654033061,35.9380675344,24.844158891,10.2545713821,0.0,sunflower
SHIMOGA,2007,Kharif,36.0,15.0,22.3519070347,6.763265014,54.5304811106,24.2185102245,36.7307070922,24.4049037079,13.680006224,0.0,sunflower
TUMKUR,2007,Kharif,13649.0,7893.0,22.8882922367,7.1426840115,63.840302533,23.467549892,35.5858066727,26.0431451931,10.6296537546,0.0,sunflower
UTTAR KANNAD,2007,Kharif,4.0,3.0,24.9314743261,7.0456510498,64.0359132817,21.5312052124,35.8991977359,22.4220887066,11.112994128,0.0,sunflower
BAGALKOT,2007,Whole Year,1203.0,15696.0,27.728289852,4.7703788472,230.8630528988,31.1804588381,21.0058783547,9.7795962671,9.0719931672,11.2609380764,turmeric
BANGALORE RURAL,2007,Whole Year,8.0,62.0,26.4944346554,4.9883867372,160.6118306626,26.1552974322,20.2221248486,10.6826240252,9.2811383292,10.033395503,turmeric
BELGAUM,2007,Whole Year,2069.0,15300.0,24.1857701894,5.3096973542,252.92421882,30.4897831365,21.457396476,11.3865251228,8.721172604,9.5721871238,turmeric
BELLARY,2007,Whole Year,4.0,31.0,26.1174737857,6.5634136291,227.4239837061,30.0347162821,20.7690627712,11.8640549056,10.3088829506,8.041436876,turmeric
BIDAR,2007,Whole Year,68.0,529.0,25.1182126383,5.0008773517,193.3610845883,27.6535735874,20.1577621674,10.9116112755,11.4479398696,11.9607041485,turmeric
BIJAPUR,2007,Whole Year,8.0,62.0,26.3801364496,7.4019097185,272.7909871647,33.1698424944,21.2541488591,9.1685694678,11.3658213855,10.5430233097,turmeric
CHAMARAJANAGAR,2007,Whole Year,8698.0,63965.0,25.4902489804,4.6937108595,203.9900063263,32.6507852829,20.7848749142,11.0495009255,11.3901279372,11.8861991392,turmeric
CHIKMAGALUR,2007,Whole Year,49.0,381.0,26.9308598439,5.7775703206,193.3475876477,33.1950646165,21.407514643,8.8820180977,11.5909867567,10.9935146315,turmeric
DAKSHIN KANNAD,2007,Whole Year,63.0,490.0,27.1001332515,4.8575165588,213.6202107681,33.9327090092,21.1032964141,9.8294661289,10.0653733521,11.028387636,turmeric
GULBARGA,2007,Whole Year,387.0,2489.0,24.5572626426,4.7999619261,200.0297618775,25.0715154016,20.1221992727,8.2041549367,9.5764296062,11.3426024353,turmeric
HASSAN,2007,Whole Year,97.0,754.0,27.757099543,5.1167885587,188.6240732594,29.0218299732,20.5506598458,11.528141922,11.6655192602,8.2684114747,turmeric
MANDYA,2007,Whole Year,51.0,397.0,26.868381565,6.3943146491,247.490417852,26.2872883904,20.3352120581,8.8652819629,9.4946550448,10.6795341902,turmeric
MYSORE,2007,Whole Year,677.0,3905.0,24.6487329393,6.0225841977,210.5143053932,32.4082655634,21.0416618971,11.1824367444,8.9388045165,10.0647362485,turmeric
RAMANAGARA,2007,Whole Year,15.0,117.0,27.3649962494,6.7525678365,280.970772034,27.6875405993,21.9529662627,8.586274159,10.9789880942,10.5340580096,turmeric
SHIMOGA,2007,Whole Year,19.0,148.0,27.2230266121,4.5270279736,259.4820205277,29.4622840164,21.8326895287,11.0030626223,8.1708100168,8.4817284308,turmeric
TUMKUR,2007,Whole Year,2.0,16.0,25.5081944648,6.1952042293,198.1741899812,25.912711694,21.7275404866,10.8982901415,10.6365752019,9.9992150742,turmeric
UDUPI,2007,Whole Year,81.0,630.0,25.3467070578,7.4993672085,169.458629753,28.7573786387,21.8939896202,8.1220118439,8.0450296612,11.5802670737,turmeric
UTTAR KANNAD,2007,Whole Year,1.0,8.0,26.5070205128,4.903417291,266.5046877751,28.3464872289,20.8613342349,9.1244108479,9.4177322789,9.459462936,turmeric
BAGALKOT,2007,Kharif,40.0,14.0,20.6332498273,6.7200021147,58.6156234373,26.6691093335,24.3444022493,5.0949806516,11.8054025502,0.0,urad
BANGALORE RURAL,2007,Kharif,4.0,2.0,25.5383086101,7.2375155219,74.2025507041,26.8264295412,24.5071850085,4.3137228294,8.9436918745,0.0,urad
BELGAUM,2007,Kharif,4353.0,1865.0,20.5947692311,6.9963352419,64.6196595458,24.7535959121,22.6371629671,4.2982803784,9.1461216092,0.0,urad
BELLARY,2007,Kharif,68.0,29.0,15.8316556643,6.5489081984,70.3845062904,21.4888641628,23.0784498755,6.2724510854,11.434945454,0.0,urad
BENGALURU URBAN,2007,Kharif,33.0,14.0,15.6950817166,6.6403190808,61.6040011331,23.0447089475,20.7177705792,4.8456792889,8.6512158152,0.0,urad
BIDAR,2007,Kharif,56276.0,25234.0,25.8747331609,6.6508451689,70.4959015237,21.7250746491,24.9437537739,4.9595359356,11.8796888218,0.0,urad
BIJAPUR,2007,Kharif,447.0,193.0,17.7769601694,7.700633214,72.2408241663,22.3831637419,20.4659664178,6.9380780837,8.4682069982,0.0,urad
CHAMARAJANAGAR,2007,Kharif,2071.0,571.0,25.9226052284,6.9992055661,73.8578575029,24.0446868834,20.3371185258,5.2942421905,9.5141312472,0.0,urad
CHIKMAGALUR,2007,Kharif,997.0,246.0,21.2639411219,7.6485871788,57.9827274372,25.8904678744,20.6987775491,6.207900376,8.458148269,0.0,urad
CHITRADURGA,2007,Kharif,157.0,68.0,17.8483233206,6.8175757735,69.0330435841,21.1626593003,23.9863418883,5.1576587277,11.9910262919,0.0,urad
DAVANGERE,2007,Kharif,2.0,1.0,27.887889917,6.7917496323,70.5197757458,24.795931585,22.3777142983,3.6566617219,10.5432751499,0.0,urad
DHARWAD,2007,Kharif,2210.0,535.0,19.5278142117,7.5908411417,60.3553852979,24.583652243,24.8851178627,4.7192679992,10.286923394,0.0,urad
GADAG,2007,Kharif,125.0,54.0,23.0568875268,7.4135108376,70.789550775,23.4302137065,18.3554000544,5.013998837,10.5031397324,0.0,urad
GULBARGA,2007,Kharif,76920.0,34345.0,25.1695660455,7.4366591176,71.0652506803,21.6100281585,21.5250175911,3.9907593868,10.4663433021,0.0,urad
HASSAN,2007,Kharif,648.0,279.0,26.1667754405,7.1752091428,69.2245536813,23.5734724028,19.9890804951,3.5268294871,9.6945756253,0.0,urad
HAVERI,2007,Kharif,744.0,245.0,21.0817304468,7.3513370691,54.992164278,23.023789137,20.2331157433,3.4060970938,11.1286351457,0.0,urad
KOPPAL,2007,Kharif,5.0,5.0,17.6217629818,7.6616488919,60.2336829726,21.9925298037,18.0591030673,5.3826268671,8.2080345638,0.0,urad
MANDYA,2007,Kharif,396.0,171.0,15.2343752919,7.4802427164,65.3509497396,21.1850057558,24.126358009,5.8834729214,10.0810466244,0.0,urad
MYSORE,2007,Kharif,5835.0,1358.0,22.6340051089,7.0823714166,69.5565470305,24.0689562746,19.6711246557,6.0235855316,11.7283967918,0.0,urad
RAICHUR,2007,Kharif,29.0,13.0,17.4753372299,7.2634861544,65.7891953034,23.6872455015,22.5774430171,6.5733890633,10.8510309404,0.0,urad
RAMANAGARA,2007,Kharif,80.0,35.0,25.2207214794,7.6915884523,72.7910250867,24.3423566852,23.9512409897,5.0292538333,8.548874589,0.0,urad
SHIMOGA,2007,Kharif,73.0,31.0,20.4032256888,6.9821630493,56.2240466185,23.7093224368,19.6046725387,5.0131690379,10.0245768883,0.0,urad
TUMKUR,2007,Kharif,593.0,256.0,22.6716363526,7.306315719,74.860131479,23.9853680504,24.2186146333,3.4754888329,11.1538361238,0.0,urad
BAGALKOT,2007,Rabi,23208.0,38300.0,23.3194549918,6.9590203494,44.2532412015,21.4001475123,21.264380688,52.6668393608,23.5651891977,13.161777722,wheat
BELGAUM,2007,Rabi,62963.0,78126.0,24.6833988856,6.3850590047,46.0826765572,19.3639481064,22.0163808929,53.8371073695,24.7542489014,11.264546926,wheat
BELLARY,2007,Rabi,1162.0,1226.0,23.7629594936,6.6374416952,30.6840074872,20.6176834881,22.9071786489,53.6158361942,25.7501586299,13.8194818363,wheat
BIDAR,2007,Rabi,6893.0,8333.0,22.6980117587,6.6060829659,36.5853820376,18.6807322138,24.3686331823,54.7259899737,27.7751395443,11.534025022,wheat
BIJAPUR,2007,Rabi,71151.0,71114.0,22.3363064079,6.5924670461,33.0850712363,19.7484057871,21.2632945467,47.1759759792,23.8656430142,12.614158028,wheat
CHAMARAJANAGAR,2007,Rabi,1.0,1.0,21.8576139844,6.9471962594,42.0693745454,20.5103996897,21.1363683667,49.2172684559,29.6546594836,13.0326914797,wheat
CHIKMAGALUR,2007,Rabi,10.0,15.0,21.6789109182,6.3517618047,28.2011124588,18.3696783134,22.1904652107,47.5191931164,26.9292965328,13.004699034,wheat
CHITRADURGA,2007,Rabi,473.0,596.0,22.5260350634,6.8803133848,61.9613301879,19.2250190828,21.0588173754,52.4324060452,29.8360664687,13.0605592412,wheat
DAVANGERE,2007,Rabi,232.0,232.0,23.2673088259,6.6983725518,45.4730064593,19.4328340267,20.9874784046,45.0502090588,26.8473158863,10.4491452754,wheat
DHARWAD,2007,Rabi,41041.0,27261.0,22.1153983029,6.2752453715,40.8062762641,21.2735430698,24.8501500246,54.4374993286,20.6763579815,12.6631788001,wheat
GADAG,2007,Rabi,37370.0,30516.0,22.3581025807,6.5527903167,58.0403687098,21.4991090168,21.5691392344,47.385721774,28.613343601,13.0866685066,wheat
GULBARGA,2007,Rabi,17936.0,17282.0,22.8530090419,6.6293683827,35.3191909638,21.1693715425,20.2678084548,50.0544731342,24.2994578106,10.156289862,wheat
HAVERI,2007,Rabi,1112.0,875.0,23.090955489,6.0714091544,59.9162197397,19.9317904402,22.5367135728,53.300132334,22.1113638078,10.2857619671,wheat
KOPPAL,2007,Rabi,8876.0,4599.0,24.0174330735,6.2213299283,44.7375350442,21.832318344,22.8591883349,51.2652515597,25.4955545744,10.2782056313,wheat
RAICHUR,2007,Rabi,3155.0,1908.0,25.4134112156,6.6304430493,66.9308088907,20.7898803537,24.2517013396,51.4709242114,26.3415136815,13.8585547396,wheat
BAGALKOT,2008,Kharif,1056.0,288.0,30.1812846257,7.1920925042,62.9300287152,26.2753228351,35.6557918226,14.7483744318,5.6295015637,12.9890596172,arhar/tur
BANGALORE RURAL,2008,Kharif,1340.0,1419.0,30.3523514931,6.7009300315,63.1307518442,27.4857089336,36.5515979858,17.6707523512,5.3707432247,13.7393571168,arhar/tur
BELGAUM,2008,Kharif,4237.0,1715.0,32.8678598098,6.5236277369,60.2783645998,31.2734056679,39.2117835711,16.1473082017,6.7051803374,10.6544152438,arhar/tur
BELLARY,2008,Kharif,9640.0,4854.0,32.0339777692,6.8420307851,64.5101938178,32.2538672091,39.7614195063,17.6969169025,4.7926722757,12.76368643,arhar/tur
BENGALURU URBAN,2008,Kharif,714.0,376.0,33.4013875097,7.0550161238,64.606368886,29.2826092677,39.3859153836,14.107308845,7.0220546319,12.4190268918,arhar/tur
BIDAR,2008,Kharif,62667.0,50782.0,31.9052761225,6.8126173928,62.5493505712,25.2744516914,35.5044222527,15.9837614919,6.5448832615,10.2482700393,arhar/tur
BIJAPUR,2008,Kharif,48686.0,19287.0,30.8993246382,7.2115880009,62.6022108328,32.9068249077,38.8905027543,15.5771662886,5.4776485659,10.6981727602,arhar/tur
CHAMARAJANAGAR,2008,Kharif,2349.0,1196.0,32.1214545306,7.1102390516,61.1098831853,30.7619274541,36.6622417108,17.24042575,4.6878928841,10.3548697754,arhar/tur
CHIKBALLAPUR,2008,Kharif,8247.0,4309.0,30.5873210752,7.1470791423,62.3159594732,29.475155914,39.594375433,15.2473544675,5.4616200585,13.6304537368,arhar/tur
CHIKMAGALUR,2008,Kharif,597.0,314.0,31.897757125,6.9737852456,61.780992007,28.5653307044,38.1563446273,14.9205750733,6.9641894918,12.9481921388,arhar/tur
CHITRADURGA,2008,Kharif,9533.0,4284.0,32.1420988119,6.760853172,61.2665581305,31.2683953074,38.2328057171,17.8880585071,6.2972809224,11.6734740041,arhar/tur
DAVANGERE,2008,Kharif,4432.0,3330.0,32.6571018812,6.8466757927,60.4170412763,27.8255596848,38.8249853601,16.7200550631,5.9761049584,10.9026167256,arhar/tur
DHARWAD,2008,Kharif,3549.0,3149.0,34.3798837517,6.5343752818,60.3350226697,26.6576188684,37.7189869191,15.3965868012,7.9962449877,11.7188992201,arhar/tur
GADAG,2008,Kharif,1365.0,407.0,34.0380379666,6.7754260968,64.777915543,29.6959468541,38.378830316,15.1193922377,7.3020408212,11.9328172087,arhar/tur
GULBARGA,2008,Kharif,379769.0,187606.0,34.5860540028,6.5373304579,63.2147089489,28.5486615643,36.3394166397,15.6867506258,4.679144319,10.8249965156,arhar/tur
HASSAN,2008,Kharif,1757.0,614.0,33.0047805189,6.5538628501,64.6089760518,27.4519552689,36.1465705299,15.3480032447,7.5366713816,11.18930707,arhar/tur
HAVERI,2008,Kharif,2332.0,1187.0,33.1505178821,6.6592984713,61.5303012153,32.4670710939,36.4959896062,14.1021094873,4.1130730498,11.5233127826,arhar/tur
KOLAR,2008,Kharif,3200.0,2803.0,31.5745242571,7.0631282059,62.2234215575,30.1776014167,35.4145678673,16.9385748071,7.5021706932,11.8723298833,arhar/tur
KOPPAL,2008,Kharif,9479.0,4151.0,32.1002249037,7.0805521381,63.8385999526,31.4487602559,38.233016861,15.8142656254,6.3141524014,12.3379672365,arhar/tur
MANDYA,2008,Kharif,1163.0,612.0,30.3762149833,6.614232792,63.4980215504,28.6774019948,37.2633670368,15.0008500099,6.0019888423,11.4791972625,arhar/tur
MYSORE,2008,Kharif,3136.0,1335.0,32.4416892988,7.2616364096,62.5782140434,29.1038793129,38.7586135496,14.9015613196,4.6921525459,10.0387030818,arhar/tur
RAICHUR,2008,Kharif,13531.0,3432.0,34.7209155908,7.0922083379,64.4852630151,25.6447790307,37.852614543,16.5689778453,7.1227056994,12.5200350176,arhar/tur
RAMANAGARA,2008,Kharif,3748.0,2407.0,34.5618250491,6.724384068,61.8193738497,30.2880394891,38.5251360349,16.7590559047,6.7422749414,10.6646585411,arhar/tur
SHIMOGA,2008,Kharif,530.0,279.0,34.317398659,7.2092800763,64.4468058028,25.0200361256,39.0489286782,17.8168769647,6.4524847099,13.8760877216,arhar/tur
TUMKUR,2008,Kharif,19497.0,13558.0,31.687129535,6.7767165128,63.722967171,25.9397420367,36.3400266866,14.2102930236,4.1734313658,13.2960477861,arhar/tur
UTTAR KANNAD,2008,Kharif,68.0,36.0,32.4907414117,6.5794493215,60.3799739788,30.9874562204,39.7263399871,16.1186653489,6.3166517493,10.0881645659,arhar/tur
BAGALKOT,2008,Kharif,22009.0,24287.0,17.642680845,5.8055074939,56.9467226687,31.0338072555,24.6586932746,42.7220718889,27.1558713488,0.0,bajra
BANGALORE RURAL,2008,Kharif,4.0,2.0,17.667948416,6.2935950129,59.4967476918,31.776624437,23.5329458402,41.9142515844,31.4816847007,0.0,bajra
BELGAUM,2008,Kharif,14131.0,5753.0,15.8105796622,5.8910558939,59.2711388305,30.9701142866,24.3411493992,38.1451119819,31.7980699038,0.0,bajra
